Nome;sample_name;Substance;tested_date;published_date;location;Latitude;Longitude
3008;Yellow Leux;TFMPP;Dec 13 2013;Dec 13 2013;San Diego, CA;32.715;-117.257
3009;Blue Armani;MDA;Dec 13, 2013;Dec 13, 2013;Albuquerque, NM;35.113;-106.621
3010;Blue Circles;MDMA;Dec 13, 2013;Dec 13, 2013;Melrose Park, IL;41.9;-87.856
3015;Super Mario;Caffeine;Dec 24, 2013;Dec 24, 2013;San Francisco, CA;37.774;-122.419
3016;Gucci;Caffeine;Dec 24, 2013;Dec 24, 2013;San Francisco, CA;37.774;-122.419
3017;Airplane;TFMPP;Dec 24, 2013;Dec 24, 2013;San Francisco, CA;37.774;-122.419
3018;White Puma;Caffeine;Dec 24, 2013;Dec 24, 2013;San Francisco, CA;37.774;-122.419
3019;Gucci;Caffeine;Dec 24, 2013;Dec 24, 2013;San Francisco, CA;37.774;-122.419
3022;Green Rolex;Caffeine/MDMA;Dec 24, 2013;Dec 24, 2013;Switzerland;46.818;8.227
3024;Yellow Tablet;Tadalafil;Jan 07, 2014;Jan 07, 2014;Montreal, Quebec, Canada;45.501;-73.567
3026;White Tablet;Palmitic Acid;Jan 07, 2014;Jan 07, 2014;Richmond, VA;37.54;-77.436
3031;Red Mitsubishi;Caffeine/Methamphetamine;Jan 07, 2014;Jan 07, 2014;San Francisco, CA;37.774;-122.419
3032;White Lightning Bolt;MDA/Caffeine;Jan 07, 2014;Jan 07, 2014;San Francisco, CA;37.774;-122.419
3033;Triangles;MDMA;Jul 01, 2015;Jul 01, 2015;Los Angeles, CA;34.052;-118.243
3034;Playboy;MDMA/Caffeine;Jan 17, 2014;Jan 17, 2014;Zurich, Switzerland;46.818;8.227
3037;Monopoly Guy;TFMPP/Lidocaine/Dibenzylpiperazine;Jan 22, 2014;Jan 22, 2014;San Francisco, CA;37.774;-122.419
3038;Honda;TFMPP/Lidocaine/Dibenzylpiperazine/Methamphetamine;Jan 22, 2014;Jan 22, 2014;San Francisco, CA;37.774;-122.419
3039;Pink Man;MBZP/TFMPP;Jan 22, 2014;Jan 22, 2014;San Francisco, CA;37.774;-122.419
3041;Green PGP;TFMPP/Diphenhydramine/BZP/Methadone;Jan 22, 2014;Jan 22, 2014;New York, NY  ;40.712;-74.006
3050;Puma;MDMA/Methamphetamine;Feb 02, 2014;Feb 02, 2014;San Francisco, CA;37.774;-122.419
3052;Star;Caffeine;Feb 02, 2014;Feb 02, 2014;Ireland;53.142;7.692
3055;Yellow Tablet;Meloxicam;Feb 02, 2014;Feb 02, 2014;Queens, NY;31.394;-73.769
3060;White Tablet;Dexamethasone;Feb 02, 2015;Feb 02, 2015;Queens, NY;31.395;-73.770
3061;PP;MDMA/Amphetamines/Caffeine;Feb 03, 2014;Feb 03, 2014;Zurich, Switzerland;46.818;8.227
3062;Bitcoin;MDMA/Methylenedioxydimethylamphetamine;Jan 25, 2014;Feb 03, 2014;Zurich, Switzerland;46.818;8.227
3063;Triangles;MDMA;Jan 25, 2014;Feb 03, 2014;Zurich, Switzerland  ;46.818;8.227
3065;Green Aliens;MDMA/MDA;Feb 10, 2014;Feb 10, 2014;Sacramento, CA  ;38.581;-121.494
3066;White Thumbs;MDMA/MDA;Feb 10, 2014;Feb 10, 2014;Sacramento, CA;38.581;-121.494
3067;Blue Mac;MDMA/MDA;Feb 10, 2014;Feb 10, 2014;Sacramento, CA;38.581;-121.494
3068;Blue Euros;MDMA/MDMA Methylene  homolog/Caffeine/Methamphetamine;Feb 10, 2014;Feb 10, 2014;Sacramento, CA;38.581;-121.494
3071;Red Superman;MDMA;Feb 17, 2014;Feb 17, 2014;Netherlands;52.132;5.291
3074;Blue Circle;MDMA/Methylsulfonylmethane;Feb 17, 2014;Feb 17, 2014;Chicago, IL;41.878;-87.629
3075;Blue Diamonds;MDMA;Feb 17, 2014;Feb 17, 2014;Chicago, IL;41.878;-87.629
3076;New York Yankees;Benocyclidine/Caffeine;Feb 17, 2014;Feb 17, 2014;Hartford, CT;41.763;-72.685
3078;Mercedes;MDMA;Feb 20, 2014;Feb 20, 2014;Zurich, Switzerland;46.818;8.227
3079;Green Android;MDMA;Feb 20, 2014;Feb 20, 2014;Zurich, Switzerland;46.818;8.227
3081;Green Tablet;2C-B/Caffeine/MDMA;Feb 20, 2014;Feb 20, 2014;Zurich, Switzerland;46.818;8.227
3086;Pink Mortal Kombat;MDMA;Feb 23, 2014;Feb 23, 2014;Glasgow, Scotland;55.864;4.251
3087; Red Mortal Kombat  ;MDMA;Feb 23, 2014;Feb 23, 2014;Scotland;56.49;4.202
2843; Mortal Kombat 2;MDMA;Aug 13, 2013;Aug 13, 2013;Lanarkshire, Scotland;55.673;3.782
2844; Mortal Kombat 1;MDMA;Aug 13, 2013;Aug 13, 2013;Glasgow, Scotland;55.864;4.251
3088;Red Cross Tablet;Tramadol;Feb 23, 2014;Feb 23, 2014;Chicago, IL;41.878;-87.629
3089;Onax;Ketamine;Feb 23, 2014;Feb 23, 2014;Phillipines;12.879;121.774
3092;Yellow Scored Tablet; Melatonin;Mar 03, 2014;Mar 03, 2014;Montreal, Quebec, Canada;45.501;-73.567
3095;White Scored Tablet;Codeine/Acetaminophen;Mar 03, 2014;Mar 03, 2014;India;20.593;78.962
3096;Football;MDMA/Synthesis Byproducts;Mar 03, 2014;Mar 03, 2014;Los Angeles, CA;34.052;-118.243
3097;Blue Mushroom;MDMA;Mar 03, 2014;Mar 03, 2014;Zurich, Switzerland;46.818;8.227
3098;Eye of the Pharaoh;2C-B;Mar 07, 2014;Mar 07, 2014;Zurich, Switzerland;46.818;8.227
3100;White Tablet;2C-T-2;Mar 14, 2014;Mar 14, 2014;Trinidad, CA;10.691;-61.222
3101;Green Guys Tablet;Bromazepam;Mar 14, 2014;Mar 14, 2014;Washington, DC;47.751;-120.74
3103;Pink Hello Kitty;Methylone;Mar 14, 2014;Mar 14, 2014;New York, NY;40.712;-74.006
3104;Yellow Pac Man;MDMA/Caffeine;Mar 14, 2014;Mar 14, 2014;New York, NY;40.712;-74.006
3105;Blue Heart;MDMA/Caffeine;Mar 14, 2014;Mar 14, 2014;New York, NY;40.712;-74.006
3106;Blue Playboy; 5-MeO-MIPT;Mar 14, 2014;Mar 14, 2014;New York, NY;40.712;-74.006
3111;Modvigil;Modafinil;Mar 23, 2014;Mar 23, 2014;Online, India;20.593;78.962
3112;Blue Monster;MDMA/Caffeine;Mar 23, 2014;Mar 23, 2014;San Francisco, CA;37.774;-122.419
3117;Domino;MDMA;Apr 05, 2014;Apr 05, 2014;Detroit, MI;42.331;-83.045
3118;Clomid;Clomifene;Apr 05, 2014;Apr 05, 2014;Vero Beach, FL;27.638;-80.397
3124;Blue Ghost;MDMA;Apr 07, 2014;Apr 07, 2014;Ireland;53.142;7.692
3134;White Skull Candy;MDMA/1-(3,4-methylenedioxyphenyl)-2-propanol;Apr 15, 2014;Apr 15, 2014;Los Angeles, CA;34.052;-118.243
3140;White Star;5-IAI/Caffeine;Apr 29, 2014;Apr 29, 2014;Denver, CO;39.739;-104.99
3142;Playboy Bunny;TFMPP;Apr 29, 2014;Apr 29, 2014;Las Vegas, NV;36.169;-115.139
3143;Lime Green Transformer;MDMA/Caffeine;Apr 29, 2014;Apr 29, 2014;San Jose, CA;37.338;-121.886
3144;Yellow Page;MBZP/mCPP/Caffeine/TFMPP;Apr 29, 2014;Apr 29, 2014;San Francisco, CA;37.774;-122.419
3145;Fioricet MIA 110;Acetaminophen/Butalbital/Caffeine;Apr 29, 2014;Apr 29, 2014;Online, CA;37.774;-122.419
3149;Red Monster;MDMA;May 05, 2014;May 05, 2014;West Hollywood, CA;34.09;-118.361
3151;Blue Superman;MDMA;May 05, 2014;May 05, 2014;Amsterdam, Netherlands;52.37;4.895
3153;Square;mCPP/MBZP/Caffeine/TFMPP;May 05, 2014;May 05, 2014;Sacramento, CA;38.581;-121.494
3154;PS4 Play Station;MBZP/mCPP/TFMPP/Caffeine;May 05, 2014;May 05, 2014;Sacramento, CA;38.581;-121.494
3155;PS4 Play Station;MBZP/mCPP/TFMPP/Caffeine;May 05, 2014;May 05, 2014;Sacramento, CA;38.581;-121.494
3158;ALP Oxandralone;Oxandrolone;May 13, 2014;May 13, 2014;Los Angeles, CA;34.052;-118.243
3161;Blue/Purple Lady;MDMA/Procaine;May 13, 2014;May 13, 2014;Los Angeles, CA;34.052;-118.243
3165;White Tablet;Melatonin/Stearic Acid/Palmitic Acid;May 13, 2014;May 13, 2014;Grapevine;32.934;-97.078
3166;Cross Scored Tablet;Diazepam;May 13, 2014;May 13, 2014;New Jersey;40.058;-74.405
3172;Green Apple;MDMA/Caffeine;May 26, 2014;May 26, 2014;Las Vegas, NV;36.169;-115.139
3174;Roxicone 4812;Oxycodone;May 26, 2014;May 26, 2014;New York, NY;40.712;-74.006
3179;Blue Snowflake;Methamphetamine;Jun 10, 2014;Jun 10, 2014;Portland, OR;45.523;-122.676
3183;3183  Yellow Wafer;Methaqualone/Diphenhydramine;Jun 11, 2014;Jun 11, 2014;New York, NY;40.712;-74.006
3184;Orange LV;TFMPP/BZP/Caffeine;Jun 11, 2014;Jun 11, 2014;New York, NY;40.712;-74.006
3185;Yellow Gun;Lorcaserin;Jun 11, 2014;Jun 11, 2014;Unknown, Unknown;40.712;-74.006
3187;Valsartan V23/M;Stearic Acid/Palmitic Acid;Jun 16, 2014;Jun 16, 2014;Pittsburg, PA;40.44;-79.995
3190;Mercedes;Caffeine/Methamphetamine;Jun 16, 2014;Jun 16, 2014;Houston, TX;29.76;-95.369
3191;Altoid Double Stack;bk-MDDMA;Jun 16, 2014;Jun 16, 2014;Boca Raton, FL;26.368;-80.128
3192;S White Dreams;Methyltestosterone;Jun 16, 2014;Jun 16, 2014;Clearwater, FL;27.965;-82.8
3193;BIosira Anavar;Stanozolol;Jun 16, 2014;Jun 16, 2014;Helsinki, Finland;60.169;24.938
3194;White Lightning Bolt;MDA/Caffeine;Jun 27, 2014;Jun 27, 2014;New York, NY;40.712;-74.006
3197;White Scored Caplet;Codeine;Jun 27, 2014;Jun 27, 2014;Online, TX;31.968;-99.901
3198;Orange Zolpidem;Zolpidem;Jun 27, 2014;Jun 27, 2014;Online, TX;31.968;-99.901
3200;Blue Canuck;MDMA;Jun 27, 2014;Jun 27, 2014;San Francisco, CA;37.774;-122.419
3202;Yellow Facebook;TFMPP;Jul 10, 2014;Jul 10, 2014;Perth, Western Australia, Australia;-25.274;133.775
3204;White Tablet;Tramadol;Jul 10, 2014;Jul 10, 2014;Houston, TX;29.76;-95.369
3206;Blue Canuck;MDMA;Jul 10, 2014;Jul 10, 2014;Los Angeles, CA;34.052;-118.243
3210;Purple Dolphin;Procaine/MDMA/Caffeine;Jun 25, 2014;Jul 10, 2014;Los Angeles, CA  ;34.052;-118.243
3223;Reclining Lady;TFMPP/BZP/Caffeine;Jul 18, 2014;Jul 18, 2014;Palos Verdes, CA;33.744;-118.387
3226;Blue Dolphin;Methamphetamine/Caffeine;Jul 24, 2014;Jul 24, 2014;Houston, TX;29.76;-95.369
3231;Red Bugatti;MDMA;Aug 01, 2014;Aug 01, 2014;Detroit, MI;42.331;-83.045
3234;Peach Caplet;Stearic Acid/Palmitic Acid/Triethyl citrate;Aug 01, 2014;Aug 01, 2014;Milford, DE;41.23;-73.064
3242;Blue Androids;MDMA;Aug 04, 2014;Aug 04, 2014;San Francisco, CA;37.774;-122.419
3246;Paul Frank;TFMPP/BZP/4-FA;Aug 17, 2014;Aug 17, 2014;Los Angeles, CA;34.052;-118.243
3247;Blue Barclay;MDMA;Aug 17, 2014;Aug 17, 2014;Online;29.76;-95.369
3248;Blue Barclay;MDMA;Aug 17, 2014;Aug 17, 2014;Online;29.76;-95.369
3249;Green Clover;BZP/TFMPP/MDMA;Aug 17, 2014  ;Aug 17, 2014;Fort McMurray, AB, Canada;56.726;-111.38
3250;Blue Dolphin;TFMPP/BZP/MDMA;Aug 17, 2014  ;Aug 17, 2014;Fort McMurray, AB, Canada;56.726;-111.38
3253;Blue Butterfly;MDMA/Caffeine;Aug 17, 2014  ;Aug 17, 2014;Orange County, CA;33.717;-117.831
3255;ALP Cialis;Tadalafil;Aug 24, 2014;Aug 24, 2014;Miami, FL;25.761;-80.191
3259;White Tablet;Palmitic Acid/Stearic Acid;Aug 24, 2014;Aug 24, 2014;New York, NY;40.712;-74.006
3262;Pink Monster;Ketamine/Caffeine/MDMA;Sep 09, 2014;Sep 09, 2014;Las Vegas, NV;36.169;-115.139
3263;White Tablet 477;Metoprolol;Sep 09, 2014;Sep 09, 2014;Satellite Beach, FL;28.176;-80.59
3264;Pink Grenade;MDMA;Sep 09, 2014;Sep 09, 2014;Falon, Sweden;60.128;18.643
3266;Green Flower;MDMA;Sep 09, 2014;Sep 09, 2014;Los Angeles, CA;34.052;-118.243
3269;White Star;MDMA;Sep 09, 2014;Sep 09, 2014;Sacramento, CA;38.581;-121.494
3272;AD 30 Ecstasy;Phentermine/Caffeine/Methamphetamine;Sep 10, 2014;Sep 10, 2014;Corpus Christi, TX;27.8;-97.396
3275;MOB Tablet;TFMPP;Sep 10, 2014;Sep 10, 2014;Dublin, Ireland;53.349;6.26
3278;Green Clamshell;TFMPP/BZP/4-FA/Benocyclidine/Caffeine;Sep 10, 2014;Sep 10, 2014;Dallas, TX;32.776;-96.797
3282;Yellow Grenade;MDMA;Sep 10, 2014;Sep 10, 2014;Atlanta, GA;33.749;-84.388
3283;Alprazolam;Alprazolam;Sep 28, 2014;Sep 28, 2014;Phillipines;12.879;121.774
3288;White Dollar;MDMA;Sep 28, 2014;Sep 28, 2014;Leeds, England, United Kingdom;53.8;-1.549
3289;ALP;Oxandrolone;Sep 28, 2014;Sep 28, 2014;Online;53.8;-1.549
3291;WB Warner Brothers; MDMA;Sep 28, 2014;Sep 28, 2014;Los Angeles, CA;34.052;-118.243
3292;Blue Bugatti;MDMA;Sep 28, 2014;Sep 28, 2014;Los Angeles, CA;34.052;-118.243
3295;Red Monkey;MDMA/Caffeine;Sep 28, 2014;Sep 28, 2014;Phoenix, AZ;33.448;-112.074
3299;Blue Warner Brothers;MDMA;Oct 13, 2014;Oct 13, 2014;Las Vegas, NV;36.169;-115.139
3300;3300  Purple Crown;MDMA/Caffeine;Oct 13, 2014;Oct 13, 2014;Las Vegas, NV;36.169;-115.139
3303;White Domino;MDMA;Oct 13, 2014;Oct 13, 2014;Los Angeles, CA;34.052;-118.243
3304;Purple Battery;MDMA;Oct 13, 2014;Oct 13, 2014;Los Angeles, CA;34.052;-118.243
3307;Blue Bugatti;MDMA;Oct 13, 2014;Oct 13, 2014;San Francisco, CA;37.774;-122.419
3310;Xanax Bar;Alprazolam;Oct 13, 2014;Oct 13, 2014;Dallas, TX;32.776;-96.797
3312;Blue Star;Methamphetamine/Acetaminophen/MDMA;Oct 13, 2014;Oct 13, 2014;Boston, MA;42.36;-71.058
3316;Pink Superman;MDMA;Oct 14, 2014;Oct 14, 2014;Palm Springs, CA;33.83;-116.545
3326;Blue Ghost;MDMA;Oct 21, 2014;Oct 21, 2014;Online;33.83;-116.545
3327;White Dragon;Nimesulide;Oct 21, 2014;Oct 21, 2014;Miami, FL;25.761;-80.191
3328;Ritalin CIBA AB;Methylphenidate;Oct 21, 2014;Oct 21, 2014;AR;35.201;-91.831
3330;Lightning Bolt;MDA/Caffeine;Oct 21, 2014;Oct 21, 2014;Los Angeles, CA;34.052;-118.243
3336;Blue Superman;MDMA/Caffeine;Oct 28, 2014  ;Oct 28, 2014;Arcadia, CA;34.139;-118.035
3337;Purple Voacanga;5-MeO-DALT/Ethylphenidate/Methiopropamine;Oct 28, 2014;Oct 28, 2014;San Francisco, CA;37.774;-122.419
3338;Green Oxycontin;Etoricoxib;Oct 28, 2014;Oct 28, 2014;Online;37.774;-122.419
3343;Dark Star;MDPBP;Nov 03, 2014;Nov 03, 2014;Phoenix, AZ;33.448;-112.074
3344;Roxicodone;Oxycodone;Nov 03, 2014;Nov 03, 2014;San Diego, CA;32.715;-117.161
3349;Tan Rolex;MDA/Caffeine;Nov 03, 2014;Nov 03, 2014;Seattle, WA;47.606;-122.332
3360;Red Smiley Face;MDA;Nov 30, 2014;Nov 30, 2014;New York, NY;40.712;-74.006
3362;Louis Vuitton;MDA/Caffeine;Nov 30, 2014;Nov 30, 2014;Seattle, WA;47.606;-122.332
3363;Codeine Caplet;Acetaminophen/Chlorzoxazone;Nov 30, 2014;Nov 30, 2014;Santa Monica, CA, India;34.019;-118.491
3371;Blue Armani Exchange;MDA/Caffeine;Nov 30, 2014;Nov 30, 2014;New York, NY;40.712;-74.006
3372;Cenforce-25;Palmitic Acid/Stearic Acid/Phthalates/Sildenafil;Nov 30, 2014;Nov 30, 2014;Online;40.712;-74.006
3373;Nizagara;Stearic Acid/Diclofenac/Palmitic Acid/Sildenafil/Acetaminophen;Nov 30, 2014;Nov 30, 2014;Online, CA;37.774;-122.419
3386;Pink Inc;Alprazolam;Dec 07, 2014;Dec 07, 2014;Fort Walton, FL;30.42;-86.617
3387;Lil Green Pill;Alprazolam;Dec 07, 2014;Dec 07, 2014;Fort Walton, FL;30.42;-86.617
3388;Big Blue Mix;Alprazolam;Dec 07, 2014;Dec 07, 2014;Fort Walton, FL;30.42;-86.617
3389;ALP Dianabol;Methandrostenolone;Dec 07, 2014;Dec 07, 2014;Miami, FL;25.761;-80.191
3390;ALP Anadrol;Oxymetholone;Dec 07, 2014;Dec 07, 2014;Miami, FL;25.761;-80.191
3391;Lets Fuck;MDMA;Dec 15, 2014;Dec 15, 2014;Tampere, Finland;61.924;25.748
3392;Green Adidas;MDMA/Caffeine;Dec 15, 2014;Dec 15, 2014;Indianapolis, IN;39.768;-86.158
3393;Blue Tablet A;Acetaminophen;Dec 16, 2014;Dec 16, 2014;Santa Rosa, CA;38.44;-122.714
3395;Pink Playboy Bunny;MDMA;Dec 16, 2015;Dec 16, 2015;Huntington Beach, FL;33.659;-117.998
3398;Green Facebook;MDMA;Dec 16, 2014;Dec 16, 2014;New York, NY;40.712;-74.006
3405;Blue Bitcoin;MDMA/Caffeine;Dec 23, 2014;Dec 23, 2014;San Francisco, CA;37.774;-122.419
3406;Yellow Rolex;MDA;Dec 23, 2014;Dec 23, 2014;Seattle, WA;47.606;-122.332
3408;Blue One;Methamphetamine;Dec 23, 2014;Dec 23, 2014;Philadelphia, PA;39.952;-75.165
3411;Apple;2C-B;Dec 24, 2014;Dec 24, 2014;Mexico City, Mexico;19.432;-99.133
3412;Molly 10;Atropine;Dec 28, 2014;Dec 31, 2014;Philadelphia, PA;39.952;-75.165
3418;Blue Pacman Ghost;5- or 6-MAPB/5-EAPB;Jan 08, 2015;Jan 08, 2015;Miami, FL;25.761;-80.191
3419;Norco;Acetaminophen;Jan 08, 2015;Jan 08, 2015;Ghaziabad, India;20.593;78.962
3423;Pacman;MDA;Jan 08, 2015;Jan 08, 2015;New Jersey;40.058;-74.405
3427;MDA Pacman;MDA;Jan 12, 2015;Jan 12, 2015;New York, NY;40.712;-74.006
3428;MDA Pacman;MDA;Jan 12, 2015;Jan 12, 2015;New York, NY;40.712;-74.006
3431;Unknown Tablet;Methylone/alpha-PVP;Jan 12, 2015;Jan 12, 2015;Wellington, New Zealand;-40.9;174.886
3436;Rohypnol 615;Flunitrazepam;Jan 12, 2015;Jan 12, 2015;Online, Germany;51.165;10.451
3437;Summer Strawberry;MDMA;Jan 12, 2015;Jan 12, 2015;Boston, MA;42.36;-71.058
3438;Yellow Superman;MDMA;Jan 12, 2015;Jan 12, 2015;Minneapolis, MN;44.977;-93.265
3442;Green Armani Exchange;MDA/Caffeine;Feb 09, 2015;Feb 09, 2015;Playa Del Camen, Quintana Roo, Mexico;20.629;-87.073
3443;Purple Chanel;MDMA/Methylsulfonylmethane;Feb 09, 2015;Feb 09, 2015;San Francisco, CA;37.774;-122.419
3444;Lightning Bolt;Caffeine/MDA;Feb 09, 2015;Feb 09, 2015;Altoona, PA;40.518;-78.394
3445;Purple X;Acetaminophen/Oxycodone;Feb 09, 2015;Feb 09, 2015;San Francisco, CA;37.774;-122.419
3449;Watson 853;Tramadol/Acetaminophen;Feb 09, 2015;Feb 09, 2015;Lemon Grove, CA;32.742;-117.031
3455;Blue Ghost;MDMA;Feb 09, 2015;Feb 09, 2015;Los Angeles, CA;34.052;-118.243
3461;Super Powerpill;MDMA;Feb 09, 2015;Feb 09, 2015;Online;34.052;-118.243
3462;Blue Monster;MDMA;Feb 09, 2015;Feb 09, 2015;Honolulu, HI;21.306;-157.858
3468;Xanax Tablet;None Detected;Feb 09, 2015;Feb 09, 2015;Online;21.306;-157.858
3469;Ecstasy Tablet;Oxandrolone;Feb 09, 2015;Feb 09, 2015;Online, MA;42.407;-71.382
3470;Lisinopril 40;Mannitol/Stearic Acid/Palmitic Acid;Feb 10, 2015;Feb 10, 2015;Port Orange, FL;29.138;-80.995
3471;Adderall 30;Caffeine/Phentermine/Methamphetamine;Feb 10, 2015;Feb 10, 2015;Philadelphia, PA;39.952;-75.165
3476;ETH Tablet;Fentanyl;Feb 21, 2015;Feb 21, 2015;San Jose, CA;37.338;-121.886
3477;A 215;Oxycodone;Feb 21, 2015;Feb 21, 2015;Chula Vista, CA;32.64;-117.084
3478;Watson 932;Methadone;Feb 21, 2015;Feb 21, 2015;Chula Vista, CA;32.64;-117.084
